customer_id,age,state,education_level,employment_status,years_employed,housing_status,annual_income,monthly_debt_payment,monthly_obligations_ratio,total_debt,mortgage_balance,auto_loan_balance,student_loan_balance,debt_to_income_ratio,savings_balance,checking_balance,investment_accounts,credit_score,credit_history_years,num_credit_accounts,num_credit_cards,credit_limit_total,credit_utilization_pct,on_time_payment_pct,late_payments_30_days,late_payments_60_days,late_payments_90_days,num_inquiries_6mo,num_inquiries_12mo,num_new_accounts_12mo,bankruptcies,foreclosures,collections,tax_liens,public_records,existing_loans,loan_purpose,requested_loan_amount,loan_term_months,creditworthy
CUST003748,62,AL,High School,Employed,11,Rent,43984.72,1541.63,0.4206,113118.01,0,27363.45,0,0.4206,53053.5,3951.67,0.0,716,28,12,2,42649.09,33.47,88.88,1,0,0,6,8,0,0,0,0,0,0,3,Debt Consolidation,63884.17,360,0
CUST003749,37,KY,Master,Part-Time,15,Mortgage,51647.83,2346.81,0.5453,137569.62,123979.32,23414.54,77064.24,0.5453,28450.1,591.7,0.0,634,10,2,0,116419.79,23.57,78.12,2,0,0,6,8,4,0,0,0,0,0,4,Auto,282504.18,48,0
CUST003750,51,NC,Bachelor,Employed,19,Rent,70262.85,104.5,0.0178,10450.19,0,0.0,0,0.0178,111892.82,10633.63,0.0,742,26,2,2,158774.17,49.65,98.4,0,0,0,2,5,0,0,0,0,1,1,4,Debt Consolidation,391797.69,360,1
CUST003751,69,AL,High School,Self-Employed,0,Mortgage,89916.74,5167.48,0.6896,297295.98,438904.86,0.0,0,0.6896,117203.46,23521.19,0.0,784,32,12,0,185036.88,24.28,84.49,1,0,0,2,5,0,0,0,0,0,0,4,Home Purchase,262168.12,36,1
CUST003752,25,GA,Bachelor,Retired,0,Mortgage,45671.73,2207.32,0.58,153056.31,124794.02,3518.82,64883.95,0.58,55620.59,2597.61,92524.48,617,1,4,4,86967.3,23.14,83.05,0,0,0,1,3,1,0,0,2,0,0,3,Debt Consolidation,11856.21,120,0
CUST003753,72,IN,Bachelor,Employed,28,Rent,61385.84,2180.73,0.4263,170325.88,0,31831.5,0,0.4263,67237.2,17381.81,158379.17,808,31,3,3,73144.59,5.86,97.79,0,0,0,6,9,2,0,0,0,0,0,3,Home Purchase,261755.78,24,1
CUST003754,63,MD,Master,Unemployed,0,Rent,3601.85,102.37,0.3411,10236.79,0,0.0,0,0.3411,1537.43,611.04,3712.27,710,36,8,5,2054.88,7.82,56.43,0,0,0,2,3,3,0,0,0,0,0,3,Personal,35119.92,240,1
CUST003755,62,IL,PhD,Unemployed,0,Rent,11296.35,139.26,0.1479,13926.38,0,0.0,0,0.1479,2408.38,5605.91,0.0,568,5,3,3,12245.89,40.62,58.76,1,0,0,6,10,2,0,0,0,0,0,5,Business,381371.14,240,0
CUST003756,25,VA,High School,Employed,1,Rent,37248.14,1716.04,0.5528,111230.84,0,40248.57,0,0.5528,63656.95,6035.53,110608.1,715,7,6,3,46887.65,13.94,95.79,0,0,0,5,5,1,0,0,0,0,0,5,Auto,312640.01,120,0
CUST003757,75,OK,Bachelor,Retired,0,Rent,47753.25,1389.21,0.3491,138920.71,0,0.0,0,0.3491,41555.7,7784.64,90552.74,743,4,8,2,109812.26,30.51,90.3,0,0,0,2,4,4,0,0,0,0,0,1,Medical,373174.71,48,1
CUST003758,64,AZ,Associate,Employed,16,Own,75151.63,704.9,0.1126,70489.64,0,0.0,0,0.1126,106627.31,7527.06,0.0,741,40,4,1,43180.44,30.16,94.09,0,0,0,3,6,4,0,1,0,0,1,5,Personal,31596.44,84,1
CUST003759,43,SC,Bachelor,Employed,5,Mortgage,88112.1,2561.82,0.3489,70618.59,371126.74,0.0,29519.61,0.3489,110890.05,4427.57,0.0,688,4,12,0,122049.42,32.55,83.11,2,0,0,2,2,3,0,0,0,0,0,3,Personal,98692.21,180,1
CUST003760,36,VA,Bachelor,Unemployed,0,Rent,7806.56,28.92,0.0445,2891.75,0,0.0,33229.83,0.0445,2777.82,2956.94,0.0,648,0,6,6,13851.62,6.51,74.45,1,0,0,6,9,1,0,0,0,0,0,3,Business,183738.47,36,1
CUST003761,38,VA,High School,Self-Employed,0,Mortgage,31613.12,1814.99,0.689,96236.22,137338.92,11062.21,0,0.689,12075.07,3626.01,0.0,716,19,7,2,22586.41,45.89,83.26,1,0,0,0,2,4,0,0,0,0,0,5,Business,186620.04,36,1
CUST003762,63,MA,PhD,Employed,3,Mortgage,159034.45,5304.71,0.4003,309746.76,441448.71,0.0,0,0.4003,182473.44,13011.48,164542.11,850,39,4,0,211958.73,32.92,99.94,0,0,0,1,3,2,0,0,0,0,0,2,Education,6519.99,84,1
CUST003763,47,CA,High School,Employed,29,Rent,40746.83,1030.04,0.3033,103003.64,0,0.0,0,0.3033,18604.53,19145.5,0.0,790,26,4,4,65843.73,8.77,94.17,0,0,0,6,7,2,0,0,0,0,0,3,Personal,279911.07,12,1
CUST003764,63,MD,Master,Retired,0,Mortgage,52877.22,2633.24,0.5976,51161.78,424324.44,0.0,0,0.5976,100760.96,9691.01,0.0,729,15,6,5,127855.63,24.95,92.51,0,0,0,3,7,3,0,0,0,0,0,2,Education,487447.05,180,1
CUST003765,66,AL,Bachelor,Self-Employed,4,Own,119840.33,1983.19,0.1986,136617.03,0,41134.5,0,0.1986,124711.89,51717.51,0.0,850,40,5,0,100930.83,12.72,91.52,0,0,0,2,6,2,0,0,0,0,0,2,Business,398345.14,24,1
CUST003766,29,MA,Master,Employed,1,Rent,112363.6,3479.91,0.3716,347991.22,0,0.0,44087.57,0.3716,180206.65,33618.41,0.0,621,0,6,3,143833.73,36.09,90.31,1,0,0,2,4,2,1,0,0,0,1,0,Education,238566.56,60,1
CUST003767,58,TN,High School,Employed,33,Own,53651.19,187.76,0.042,18776.0,0,0.0,0,0.042,20431.24,15604.54,0.0,786,26,11,1,126011.59,52.39,90.32,0,0,0,3,3,0,0,0,0,0,0,1,Business,448536.98,36,1
CUST003768,42,AZ,Bachelor,Part-Time,1,Rent,41520.45,550.83,0.1592,55083.16,0,0.0,47916.41,0.1592,19270.77,8276.86,0.0,651,17,5,0,34862.56,29.85,67.73,0,0,0,3,7,4,0,0,2,0,0,1,Business,333844.89,48,0
CUST003769,22,AZ,High School,Employed,3,Rent,39366.55,333.73,0.1017,33372.69,0,0.0,0,0.1017,11737.98,15024.5,0.0,694,2,4,1,36971.99,16.1,83.48,1,0,0,5,7,4,0,0,0,0,0,3,Education,260422.76,120,1
CUST003770,34,IL,Bachelor,Employed,12,Rent,77342.96,175.61,0.0272,17561.28,0,0.0,27081.66,0.0272,19540.09,25480.74,0.0,636,12,3,2,127247.39,28.45,85.13,1,0,0,3,3,1,1,0,0,0,1,1,Auto,19848.56,12,0
CUST003771,69,NJ,Master,Employed,11,Own,131839.38,1301.95,0.1185,130195.1,0,0.0,0,0.1185,21151.64,7047.71,33187.18,649,14,7,6,101597.11,51.24,88.35,1,0,0,0,0,1,1,0,0,0,1,4,Personal,334221.28,360,1
CUST003772,29,KY,Bachelor,Unemployed,0,Rent,1815.09,35.89,0.2373,3588.87,0,0.0,50475.68,0.2373,936.6,106.97,2888.47,612,6,11,3,1455.7,2.67,58.04,2,1,0,4,4,1,0,0,0,0,0,4,Medical,375384.7,240,0
CUST003773,66,CT,High School,Employed,13,Rent,40457.67,669.22,0.1985,66922.46,0,0.0,0,0.1985,68006.91,16726.17,0.0,644,35,12,5,29659.64,33.59,79.42,2,1,0,5,9,2,1,0,0,0,1,5,Personal,458123.56,12,1
CUST003774,20,CT,High School,Part-Time,1,Mortgage,18210.47,2123.03,1,60669.0,303267.52,0.0,0,1.399,15587.36,8620.82,0.0,402,0,7,5,34959.66,35.94,70.84,2,1,0,5,9,2,0,0,3,0,0,4,Personal,486767.78,84,0
CUST003775,64,IN,Bachelor,Employed,7,Rent,79773.57,1730.04,0.2602,169440.38,0,2375.58,0,0.2602,97654.48,16175.41,88143.84,687,28,3,3,141434.31,49.08,86.76,1,0,0,1,4,2,0,0,2,0,0,1,Medical,465591.95,120,1
CUST003776,51,MD,Bachelor,Employed,18,Rent,66334.8,287.66,0.052,18029.56,0,7157.74,0,0.052,110123.78,14147.79,128706.13,654,7,8,3,87268.71,19.77,90.38,0,0,0,2,3,1,0,0,3,0,0,1,Education,184738.11,12,0
CUST003777,33,MD,Master,Employed,14,Own,92826.2,1047.76,0.1354,104776.11,0,0.0,40227.23,0.1354,178309.07,34194.93,303823.52,699,2,10,3,45637.51,34.23,78.44,1,0,0,1,2,1,0,0,0,0,0,2,Debt Consolidation,83067.91,120,1
CUST003778,64,IN,High School,Employed,10,Rent,57636.18,705.37,0.1469,70536.65,0,0.0,0,0.1469,86419.49,9377.37,107774.63,807,40,12,1,84080.91,22.96,79.52,1,0,0,3,4,1,0,0,0,0,0,2,Auto,102970.55,84,1
CUST003779,59,TN,Bachelor,Retired,0,Rent,55684.61,1904.02,0.4103,190401.64,0,0.0,0,0.4103,93994.16,7303.81,198853.86,628,16,10,4,129344.25,39.27,89.56,0,0,0,0,4,2,1,0,0,0,1,4,Personal,178309.2,360,0
CUST003780,74,WI,Bachelor,Part-Time,4,Rent,40345.65,176.75,0.0526,17675.29,0,0.0,0,0.0526,9527.64,6673.2,43543.56,664,15,5,3,41009.85,12.11,63.12,0,0,0,3,3,3,0,0,0,1,1,1,Business,168516.31,180,0
CUST003781,74,OR,Associate,Employed,17,Rent,70098.86,688.16,0.1178,3563.28,0,43501.79,0,0.1178,123875.95,26967.6,183116.65,781,40,3,0,88352.93,52.66,93.84,0,0,0,3,4,0,0,0,0,0,0,3,Auto,287169.19,36,1
CUST003782,56,MO,Bachelor,Retired,0,Rent,55815.16,1636.43,0.3518,114280.49,0,32908.12,0,0.3518,99556.98,5091.33,32778.05,705,12,5,3,116104.44,47.37,80.69,0,0,0,4,8,0,0,0,0,0,0,3,Auto,108952.69,48,1
CUST003783,51,CA,Bachelor,Employed,21,Mortgage,58841.99,2343.6,0.4779,161505.99,145707.64,0.0,0,0.4779,76413.5,1300.01,0.0,734,21,8,0,41929.03,32.35,94.27,0,0,0,3,3,2,0,0,0,0,0,0,Personal,368209.2,180,1
CUST003784,50,OH,PhD,Employed,5,Own,120386.48,350.52,0.0349,35051.86,0,0.0,0,0.0349,197950.56,1952.72,40336.38,609,25,10,3,239230.01,59.24,95.39,0,0,0,3,3,2,1,0,1,0,1,2,Debt Consolidation,386528.53,180,0
CUST003785,26,CT,Associate,Unemployed,0,Mortgage,5588.63,2215.48,1,19571.61,403952.24,0.0,0,4.7571,1601.64,1978.41,0.0,506,6,5,0,12756.53,4.15,50.56,5,2,0,2,2,2,0,0,0,0,0,1,Home Purchase,89459.35,36,0
CUST003786,49,IL,Associate,Employed,7,Mortgage,64335.64,1360.59,0.2538,22251.34,227615.61,0.0,0,0.2538,51421.46,18899.09,159838.15,750,19,2,3,83555.21,37.83,96.42,0,0,0,2,5,2,0,0,0,0,0,3,Education,61188.54,24,1
CUST003787,41,WA,Bachelor,Employed,21,Rent,71905.59,1658.87,0.2768,165886.77,0,0.0,426.65,0.2768,115011.47,18315.1,0.0,789,17,8,4,122548.34,17.92,95.22,0,0,0,4,7,0,0,0,0,0,0,4,Auto,77487.91,84,1
CUST003788,26,LA,Bachelor,Self-Employed,0,Mortgage,68386.9,3469.47,0.6088,162793.7,298568.29,23246.14,68045.07,0.6088,37926.2,15374.65,0.0,708,5,10,6,125004.27,14.58,93.16,0,0,0,6,6,4,0,0,0,0,0,3,Personal,238585.98,180,1
CUST003789,25,FL,Master,Self-Employed,7,Rent,96819.64,708.44,0.0878,70844.19,0,0.0,15290.41,0.0878,100964.03,22106.05,106449.63,722,4,7,4,164953.45,33.24,84.66,0,0,0,2,6,0,0,0,0,0,0,2,Education,121794.75,48,1
CUST003790,46,SC,High School,Part-Time,17,Rent,22430.12,487.27,0.2607,45646.1,0,2053.9,0,0.2607,3345.34,3399.0,83458.71,725,25,10,5,18945.55,18.15,72.44,2,0,0,6,7,0,0,0,0,0,0,1,Auto,256572.92,24,1
CUST003791,59,IN,High School,Employed,14,Rent,33346.67,751.5,0.2704,75150.03,0,0.0,0,0.2704,28788.08,11510.38,0.0,799,34,12,6,63071.4,20.29,86.62,0,0,0,5,7,2,0,0,0,0,0,2,Debt Consolidation,189260.46,48,1
CUST003792,73,MI,Associate,Employed,29,Own,76787.54,1617.03,0.2527,161703.03,0,0.0,0,0.2527,101223.17,33183.53,0.0,752,21,6,1,172094.61,36.4,96.61,0,0,0,5,7,2,0,0,0,0,0,4,Auto,215116.78,84,1
CUST003793,69,OK,Bachelor,Part-Time,3,Mortgage,36845.81,2539.83,0.8272,75828.8,225162.37,43715.36,0,0.8272,15042.49,7893.4,35512.78,644,7,2,4,75225.25,32.94,76.01,0,0,0,4,7,4,0,0,0,0,0,0,Personal,241775.15,24,1
CUST003794,34,OK,Master,Employed,6,Rent,86722.71,1816.66,0.2514,176934.2,0,3154.67,67748.92,0.2514,58500.01,10156.01,266518.8,802,15,6,6,145159.34,19.54,99.5,0,0,0,3,4,0,0,0,0,0,0,4,Business,355729.24,360,1
CUST003795,41,IA,Master,Employed,16,Rent,135863.91,3494.3,0.3086,310937.03,0,25661.8,63387.19,0.3086,192497.6,7335.11,148147.65,725,3,7,2,143553.64,50.16,91.59,0,0,0,0,1,2,0,0,0,0,0,1,Auto,328667.2,12,1
CUST003796,58,SC,Bachelor,Employed,10,Rent,89920.49,1650.69,0.2203,165069.26,0,0.0,0,0.2203,12031.86,8434.56,56006.33,781,14,6,6,86036.44,10.55,96.17,0,0,0,0,0,4,0,0,0,0,0,2,Business,296395.5,48,1
CUST003797,30,MA,Associate,Unemployed,0,Mortgage,2698.83,606.24,1,3729.03,113790.72,0.0,0,2.6956,2114.45,1052.46,0.0,494,4,5,3,2982.53,33.8,71.62,0,0,0,0,1,3,1,0,0,0,1,3,Auto,376536.25,180,0
CUST003798,45,AL,Bachelor,Self-Employed,23,Rent,161363.96,1837.02,0.1366,143184.34,0,27012.02,0,0.1366,251161.18,36456.51,317692.99,748,18,8,2,67657.12,44.56,85.34,0,0,0,0,0,4,0,0,0,0,0,2,Home Purchase,334650.0,360,1
CUST003799,65,OH,Bachelor,Employed,35,Mortgage,81606.25,2823.27,0.4152,79306.04,385870.34,6723.95,0,0.4152,139761.94,37331.92,0.0,793,35,5,4,62950.91,30.32,84.12,0,0,0,1,3,0,0,0,0,0,0,5,Business,426052.11,48,1
CUST003800,40,AL,High School,Retired,0,Mortgage,32233.26,1392.71,0.5185,92278.46,93934.23,16.98,0,0.5185,30577.33,8058.23,0.0,520,8,3,0,21719.9,36.6,93.85,0,0,0,4,6,3,0,1,3,0,1,2,Home Purchase,435699.9,36,0
CUST003801,46,OH,Bachelor,Retired,0,Own,51121.05,381.91,0.0896,38191.16,0,0.0,0,0.0896,12844.05,24372.78,0.0,715,15,5,3,75596.97,17.79,82.91,0,0,0,6,7,2,0,0,0,0,0,3,Personal,440988.63,36,0
CUST003802,65,CA,Master,Employed,3,Mortgage,125241.84,3012.84,0.2887,173141.88,136680.77,39867.88,0,0.2887,1614.7,14291.1,80372.92,793,40,9,2,125568.17,30.93,88.81,0,0,0,5,6,0,0,0,0,0,0,0,Business,69720.43,240,1
CUST003803,19,IA,High School,Employed,1,Mortgage,40127.6,3060.67,0.9153,81278.9,449575.21,0.0,0,0.9153,71173.87,4927.85,0.0,637,0,2,3,94576.95,22.1,78.82,2,1,0,2,6,3,0,0,0,0,0,2,Medical,345501.86,84,0
CUST003804,30,LA,High School,Employed,3,Own,44338.65,768.43,0.208,76843.14,0,0.0,0,0.208,7264.14,17555.58,30882.39,723,11,7,1,96570.77,40.54,88.77,0,0,0,2,4,1,0,0,0,0,0,0,Education,91426.94,24,1
CUST003805,65,PA,Master,Unemployed,0,Own,6375.28,512.74,0.9651,14626.95,0,24431.17,0,0.9651,265.32,1471.1,22384.96,678,40,3,3,12129.48,32.91,61.31,1,0,0,5,7,0,0,0,0,0,0,0,Home Purchase,463458.31,240,1
CUST003806,71,WA,High School,Unemployed,0,Rent,3237.29,95.48,0.3539,9548.35,0,0.0,0,0.3539,22.6,959.69,0.0,514,8,1,4,2530.45,63.27,46.37,4,0,0,0,3,3,0,0,0,0,0,4,Home Purchase,276358.8,360,0
CUST003807,55,TN,Master,Part-Time,20,Mortgage,30863.0,2542.73,0.9887,26733.91,365671.56,29802.29,0,0.9887,686.2,14072.08,92034.0,734,32,5,2,63276.32,35.07,78.61,2,0,0,0,4,4,0,0,0,0,0,3,Education,255143.39,180,1
CUST003808,37,OK,Associate,Employed,5,Rent,50371.26,1263.3,0.301,79043.5,0,31524.51,0,0.301,98407.99,722.35,127813.61,520,3,1,1,54464.21,57.35,80.64,1,0,0,2,2,3,1,0,1,0,1,4,Education,319888.28,60,0
CUST003809,25,SC,Master,Employed,1,Own,128253.51,2507.91,0.2347,250791.46,0,0.0,8017.62,0.2347,20345.56,39339.74,75648.67,747,2,12,2,57496.99,29.86,91.97,0,0,0,5,5,1,0,0,0,0,0,2,Education,62963.37,240,1
CUST003810,48,GA,Bachelor,Self-Employed,25,Mortgage,168630.89,2714.71,0.1932,154871.06,233199.51,0.0,0,0.1932,48763.45,15877.52,0.0,801,17,7,4,233636.21,16.46,98.72,0,0,0,2,6,2,0,0,0,0,0,4,Business,24112.9,60,1
CUST003811,19,CA,Bachelor,Unemployed,0,Rent,7557.3,194.1,0.3082,19410.37,0,0.0,43840.72,0.3082,2072.86,2492.47,5634.16,514,0,1,0,16634.42,14.99,46.35,4,2,1,1,5,0,0,0,0,0,0,4,Education,126380.67,48,0
CUST003812,44,OH,Associate,Employed,2,Rent,71430.37,1843.96,0.3098,184396.08,0,0.0,0,0.3098,7290.27,22379.38,241682.24,702,6,4,6,34831.98,34.77,81.22,1,0,0,1,1,1,0,0,0,0,0,3,Auto,263938.14,360,1
CUST003813,21,PA,Master,Retired,0,Rent,69188.84,212.72,0.0369,21271.55,0,0.0,19181.78,0.0369,29871.25,18373.99,163856.95,738,3,4,4,161388.35,17.64,86.07,0,0,0,2,5,0,0,0,0,0,0,5,Home Purchase,475297.61,24,0
CUST003814,56,CO,PhD,Employed,19,Mortgage,101189.08,4605.69,0.5462,339241.68,242655.24,0.0,0,0.5462,28424.21,20608.75,365979.55,752,38,1,2,202567.42,8.36,86.76,0,0,0,2,3,3,0,1,0,0,1,2,Medical,39902.95,84,1
CUST003815,75,OR,Bachelor,Employed,12,Rent,103649.31,3323.93,0.3848,293954.09,0,25625.61,0,0.3848,173694.96,11934.09,406939.64,811,40,11,3,83218.45,35.57,95.7,0,0,0,6,7,1,0,0,0,0,0,3,Personal,81343.96,36,1
CUST003816,24,CO,Master,Self-Employed,4,Own,166901.36,3676.36,0.2643,326630.98,0,27336.75,66800.31,0.2643,333282.29,48460.57,0.0,749,1,2,5,141106.1,26.49,88.28,0,0,0,2,3,3,0,0,0,0,0,0,Medical,43218.75,84,1
CUST003817,74,CO,High School,Employed,28,Own,39097.12,994.34,0.3052,99433.58,0,0.0,0,0.3052,1335.22,13879.71,103661.79,728,22,5,5,93827.07,53.59,87.19,0,0,0,2,2,2,0,0,0,0,0,2,Medical,160680.78,360,0
CUST003818,19,NY,High School,Employed,1,Mortgage,32608.93,2589.59,0.953,56144.89,405627.87,0.0,0,0.953,24855.93,61.28,56537.77,689,1,10,2,29608.07,18.29,91.48,0,0,0,6,10,0,0,0,0,0,0,0,Auto,467565.16,360,0
CUST003819,42,KY,High School,Retired,0,Mortgage,22290.38,1943.26,1,16954.35,354743.97,0.0,0,1.0462,16318.81,7899.89,0.0,664,3,12,0,25812.43,44.32,78.63,1,0,0,1,2,4,0,0,0,0,0,0,Personal,413075.47,240,1
CUST003820,73,MD,Master,Employed,6,Mortgage,134444.33,5300.61,0.4731,374416.1,311289.96,0.0,0,0.4731,19478.71,18050.73,0.0,668,26,10,2,151102.62,27.75,82.9,0,0,0,5,5,0,1,0,0,0,1,2,Education,466167.37,12,0
CUST003821,70,OR,Master,Employed,15,Rent,129868.1,1715.47,0.1585,171547.13,0,0.0,0,0.1585,176534.21,55585.09,0.0,812,34,2,3,149645.55,34.58,93.21,0,0,0,0,4,4,0,0,0,0,0,0,Home Purchase,208273.82,24,1
CUST003822,26,WA,Master,Self-Employed,5,Mortgage,137974.75,3301.13,0.2871,227370.12,205485.96,0.0,70306.11,0.2871,154516.54,28475.42,489413.29,762,7,11,5,68242.59,10.31,87.92,0,0,0,4,4,1,0,0,0,0,0,0,Education,423282.42,60,1
CUST003823,36,IN,Bachelor,Self-Employed,12,Rent,82239.41,1191.81,0.1739,119180.87,0,0.0,31651.37,0.1739,79290.28,35723.75,291399.09,806,16,6,0,190514.55,9.27,80.88,0,0,0,1,4,4,0,0,0,0,0,2,Education,488091.77,84,1
CUST003824,70,KY,Bachelor,Self-Employed,22,Mortgage,51720.35,1415.22,0.3284,96468.4,90106.71,0.0,0,0.3284,36054.65,6326.43,25723.8,800,40,8,0,39120.44,7.06,83.95,2,1,0,4,5,4,0,0,0,0,0,3,Medical,350857.49,48,1
CUST003825,42,FL,Associate,Employed,8,Mortgage,53247.98,2780.8,0.6267,62954.35,398280.37,10656.86,0,0.6267,88664.06,18753.68,29673.93,639,16,10,4,36122.96,31.46,90.35,1,0,0,2,4,1,1,0,0,0,1,3,Home Purchase,319686.2,12,0
CUST003826,62,PA,Associate,Employed,11,Mortgage,75638.91,1859.11,0.2949,74383.51,94768.94,42761.8,0,0.2949,148519.73,17366.34,139256.85,730,5,4,3,57019.66,26.39,96.45,0,0,0,3,5,3,0,0,0,0,0,1,Debt Consolidation,301567.64,180,1
CUST003827,73,TX,Master,Employed,21,Rent,87351.22,1474.01,0.2025,147400.69,0,0.0,0,0.2025,100231.99,32754.26,0.0,727,11,3,4,215239.24,36.64,79.61,0,0,0,5,6,0,0,0,0,0,0,3,Personal,212117.99,180,1
CUST003828,60,CA,Master,Employed,35,Rent,89812.21,2106.96,0.2815,210695.67,0,0.0,0,0.2815,176245.07,39987.64,0.0,683,11,10,1,41342.86,14.17,79.31,1,0,0,6,8,1,0,0,1,0,0,2,Medical,158772.5,120,1
CUST003829,44,PA,High School,Retired,0,Own,19773.94,614.44,0.3729,61443.82,0,0.0,0,0.3729,28993.24,9206.72,10471.72,693,24,8,1,16113.02,63.75,97.17,0,0,0,1,3,2,0,0,0,0,0,2,Education,348735.73,240,1
CUST003830,48,IA,Bachelor,Unemployed,0,Own,1035.74,145.73,1,14573.33,0,0.0,0,1.6885,1983.68,383.52,42.55,330,3,11,6,1428.58,30.22,57.89,5,2,0,3,3,1,0,0,3,0,0,1,Home Purchase,124290.55,360,0
CUST003831,31,OR,PhD,Self-Employed,2,Mortgage,209616.02,2974.46,0.1703,132149.09,277838.69,17585.18,48361.79,0.1703,398198.93,50270.83,615930.48,765,11,12,2,270378.25,19.0,87.45,1,0,0,3,7,2,0,0,0,0,0,4,Home Purchase,271435.89,120,1
CUST003832,68,CT,Bachelor,Employed,35,Mortgage,100702.82,2532.92,0.3018,60266.93,279141.59,35636.14,0,0.3018,111933.39,29465.33,0.0,494,14,9,2,165311.49,30.25,83.16,0,0,0,6,8,4,1,0,3,0,1,3,Debt Consolidation,466198.75,12,0
CUST003833,24,VA,Associate,Self-Employed,5,Mortgage,48940.16,3339.08,0.8187,126450.3,414914.69,0.0,0,0.8187,53043.57,15824.06,160774.8,688,1,1,6,69559.91,25.22,87.2,1,0,0,2,5,2,0,0,0,0,0,1,Auto,124232.67,60,1
CUST003834,28,IN,Associate,Employed,4,Mortgage,68857.04,1791.85,0.3123,89198.59,179972.41,0.0,0,0.3123,117600.7,23231.68,0.0,784,9,10,1,53528.13,26.95,95.47,0,0,0,1,4,1,0,0,0,0,0,1,Auto,301703.98,60,0
CUST003835,62,WI,PhD,Employed,8,Mortgage,119439.73,2076.97,0.2087,102176.93,134464.47,25525.04,0,0.2087,64016.25,9765.24,124683.01,641,19,10,3,165672.88,58.97,85.02,1,0,0,6,8,1,0,1,0,0,1,4,Medical,303927.03,36,1
CUST003836,62,TX,Master,Employed,22,Rent,80276.3,194.69,0.0291,19469.29,0,0.0,0,0.0291,44535.06,22481.68,0.0,804,16,12,5,65315.61,14.21,97.97,0,0,0,2,4,4,0,0,0,0,0,3,Education,174723.61,36,1
CUST003837,52,AL,Associate,Part-Time,13,Own,31148.68,494.13,0.1904,44433.92,0,3319.47,0,0.1904,27920.95,9430.87,98519.85,696,25,11,1,44659.63,18.76,66.58,3,1,0,6,10,1,0,0,0,0,0,1,Home Purchase,394881.22,60,1
CUST003838,62,MA,PhD,Self-Employed,3,Mortgage,242136.79,8512.99,0.4219,671273.69,305565.36,18161.53,0,0.4219,34212.57,55796.08,0.0,616,16,9,1,211111.39,59.63,88.51,1,0,0,4,5,1,0,0,2,0,0,0,Medical,316154.8,84,1
CUST003839,63,WI,PhD,Employed,0,Rent,123495.68,93.73,0.0091,9373.13,0,0.0,0,0.0091,230176.0,18878.65,133266.06,806,27,6,3,303070.08,28.57,86.72,1,0,0,3,4,2,0,0,0,0,0,3,Debt Consolidation,211904.37,48,1
CUST003840,44,OR,Associate,Employed,3,Rent,41442.31,1418.04,0.4106,130367.44,0,7624.43,0,0.4106,71524.27,15302.03,0.0,721,0,3,4,13565.93,3.68,84.17,0,0,0,1,3,4,0,0,0,0,0,3,Auto,244470.42,240,1
CUST003841,27,NJ,High School,Employed,4,Mortgage,51542.16,1348.64,0.314,10760.06,238159.16,3349.85,0,0.314,5963.86,19703.52,0.0,549,6,8,2,25416.61,34.91,81.97,2,0,0,6,9,1,1,0,0,0,1,3,Business,38065.25,48,0
CUST003842,69,NJ,Bachelor,Part-Time,17,Rent,26764.7,576.32,0.2584,57632.18,0,0.0,0,0.2584,16326.66,5402.15,78788.61,813,32,2,5,55803.3,3.3,76.6,0,0,0,1,5,2,0,0,0,0,0,5,Personal,472429.2,360,1
CUST003843,19,LA,Bachelor,Unemployed,0,Mortgage,922.71,2156.25,1,15999.16,399251.76,0.0,66270.29,5,1597.64,458.66,837.34,542,1,11,6,979.47,24.85,75.71,0,0,0,2,2,0,1,0,0,0,1,3,Personal,168389.45,180,0
CUST003844,71,LA,Bachelor,Employed,14,Own,67492.56,2071.36,0.3683,207136.47,0,0.0,0,0.3683,19533.33,26370.07,246765.25,763,25,6,5,71436.2,34.06,79.03,2,0,0,0,1,2,0,0,0,0,0,4,Debt Consolidation,394925.05,120,0
CUST003845,72,NJ,High School,Employed,4,Rent,45462.44,458.11,0.1209,45810.55,0,0.0,0,0.1209,30222.01,15559.82,0.0,754,19,1,4,21694.19,16.23,79.27,0,0,0,4,4,1,0,0,0,0,0,4,Business,133819.82,36,1
CUST003846,64,GA,Bachelor,Employed,20,Own,71163.79,8.3,0.0014,830.5,0,0.0,0,0.0014,128183.71,2105.64,68835.6,814,40,11,3,127389.78,23.97,93.91,0,0,0,4,7,0,0,0,0,0,0,4,Business,306341.13,240,1
CUST003847,44,WA,Master,Unemployed,0,Rent,6637.05,196.58,0.3554,19657.83,0,0.0,44016.96,0.3554,364.56,2386.6,14181.42,670,9,9,5,10374.69,29.24,73.74,1,0,0,0,0,4,0,0,0,0,0,0,Education,73480.56,48,0
CUST003848,21,NJ,High School,Retired,0,Rent,27058.01,214.46,0.0951,21446.32,0,0.0,0,0.0951,4960.37,7999.9,53426.05,725,3,5,0,22914.64,39.9,95.56,0,0,0,1,5,2,0,0,0,0,0,0,Home Purchase,423055.02,12,1
CUST003849,20,WA,Master,Employed,2,Rent,79862.88,2347.66,0.3528,182838.69,0,34617.9,27257.39,0.3528,93801.58,29170.03,123897.65,657,1,9,1,189285.16,57.27,83.16,2,0,0,2,6,4,0,0,0,0,0,3,Education,293156.18,48,1
